Date,Open,High,Low,Close,Adj Close,Volume
2012-08-07,0.050000,0.050000,0.050000,0.050000,0.050000,60000
2012-08-08,0.050000,0.060000,0.050000,0.050000,0.050000,47000
2012-08-09,0.050000,0.060000,0.050000,0.050000,0.050000,472500
2012-08-10,0.050000,0.050000,0.050000,0.050000,0.050000,38000
2012-08-13,0.050000,0.050000,0.050000,0.050000,0.050000,100000
2012-08-14,0.050000,0.050000,0.050000,0.050000,0.050000,266800
2012-08-15,0.050000,0.050000,0.050000,0.050000,0.050000,23000
2012-08-16,0.050000,0.050000,0.050000,0.050000,0.050000,66000
2012-08-17,0.050000,0.050000,0.050000,0.050000,0.050000,235200
2012-08-20,0.050000,0.050000,0.050000,0.050000,0.050000,214900
2012-08-21,0.050000,0.050000,0.050000,0.050000,0.050000,41000
2012-08-22,0.050000,0.050000,0.050000,0.050000,0.050000,49100
2012-08-23,0.050000,0.050000,0.050000,0.050000,0.050000,18500
2012-08-24,0.050000,0.050000,0.050000,0.050000,0.050000,4500
2012-08-27,0.050000,0.050000,0.050000,0.050000,0.050000,3400
2012-08-28,0.050000,0.050000,0.040000,0.040000,0.040000,490100
2012-08-29,0.050000,0.050000,0.040000,0.040000,0.040000,132500
2012-08-30,0.050000,0.050000,0.040000,0.040000,0.040000,103500
2012-08-31,0.040000,0.040000,0.040000,0.040000,0.040000,178000
2012-09-04,0.050000,0.050000,0.040000,0.050000,0.050000,172000
2012-09-05,0.050000,0.050000,0.050000,0.050000,0.050000,37600
2012-09-06,0.050000,0.050000,0.050000,0.050000,0.050000,68300
2012-09-07,0.050000,0.050000,0.040000,0.050000,0.050000,87000
2012-09-10,0.050000,0.050000,0.050000,0.050000,0.050000,150000
2012-09-11,0.050000,0.050000,0.040000,0.040000,0.040000,42000
2012-09-12,0.040000,0.050000,0.040000,0.050000,0.050000,88000
2012-09-13,0.050000,0.050000,0.050000,0.050000,0.050000,20000
2012-09-14,0.040000,0.050000,0.040000,0.050000,0.050000,30600
2012-09-17,0.050000,0.050000,0.050000,0.050000,0.050000,97000
2012-09-18,0.040000,0.050000,0.040000,0.050000,0.050000,97100
2012-09-19,0.050000,0.050000,0.040000,0.040000,0.040000,139300
2012-09-20,0.050000,0.050000,0.050000,0.050000,0.050000,371000
2012-09-21,0.050000,0.050000,0.050000,0.050000,0.050000,301000
2012-09-24,0.040000,0.050000,0.040000,0.050000,0.050000,131800
2012-09-25,0.040000,0.050000,0.040000,0.050000,0.050000,35500
2012-09-26,0.050000,0.050000,0.040000,0.050000,0.050000,65500
2012-09-27,0.050000,0.050000,0.040000,0.040000,0.040000,1117800
2012-09-28,0.040000,0.050000,0.040000,0.050000,0.050000,13047000
2012-10-01,0.050000,0.050000,0.040000,0.040000,0.040000,119400
2012-10-02,0.040000,0.040000,0.040000,0.040000,0.040000,0
2012-10-03,0.050000,0.050000,0.040000,0.040000,0.040000,4296800
2012-10-04,0.040000,0.040000,0.040000,0.040000,0.040000,474000
2012-10-05,0.040000,0.050000,0.040000,0.050000,0.050000,316000
2012-10-09,0.040000,0.040000,0.040000,0.040000,0.040000,42500
2012-10-10,0.040000,0.050000,0.040000,0.040000,0.040000,517300
2012-10-11,0.040000,0.040000,0.040000,0.040000,0.040000,72000
2012-10-12,0.040000,0.050000,0.040000,0.040000,0.040000,533000
2012-10-15,0.050000,0.050000,0.040000,0.040000,0.040000,494000
2012-10-16,0.040000,0.050000,0.040000,0.040000,0.040000,24200
2012-10-17,0.040000,0.040000,0.040000,0.040000,0.040000,53000
2012-10-18,0.040000,0.040000,0.040000,0.040000,0.040000,0
2012-10-19,0.040000,0.050000,0.040000,0.050000,0.050000,135500
2012-10-22,0.050000,0.050000,0.040000,0.040000,0.040000,162300
2012-10-23,0.040000,0.040000,0.040000,0.040000,0.040000,61000
2012-10-24,0.040000,0.040000,0.040000,0.040000,0.040000,348000
2012-10-25,0.040000,0.040000,0.040000,0.040000,0.040000,71000
2012-10-26,0.040000,0.040000,0.040000,0.040000,0.040000,166000
2012-10-29,0.040000,0.040000,0.040000,0.040000,0.040000,0
2012-10-30,0.040000,0.040000,0.040000,0.040000,0.040000,82000
2012-10-31,0.040000,0.040000,0.040000,0.040000,0.040000,110500
2012-11-01,0.040000,0.040000,0.040000,0.040000,0.040000,23700
2012-11-02,0.040000,0.040000,0.040000,0.040000,0.040000,36000
2012-11-05,0.040000,0.040000,0.040000,0.040000,0.040000,835800
2012-11-06,0.040000,0.040000,0.040000,0.040000,0.040000,230200
2012-11-07,0.040000,0.040000,0.040000,0.040000,0.040000,83000
2012-11-08,0.040000,0.040000,0.030000,0.030000,0.030000,448200
2012-11-09,0.040000,0.040000,0.040000,0.040000,0.040000,135600
2012-11-12,0.040000,0.040000,0.040000,0.040000,0.040000,94000
2012-11-13,0.040000,0.050000,0.040000,0.040000,0.040000,2163100
2012-11-14,0.040000,0.040000,0.040000,0.040000,0.040000,20000
2012-11-15,0.040000,0.040000,0.040000,0.040000,0.040000,5252700
2012-11-16,0.040000,0.040000,0.040000,0.040000,0.040000,150300
2012-11-19,0.040000,0.040000,0.040000,0.040000,0.040000,425000
2012-11-20,0.040000,0.040000,0.040000,0.040000,0.040000,1444800
2012-11-21,0.040000,0.040000,0.040000,0.040000,0.040000,610400
2012-11-22,0.040000,0.040000,0.040000,0.040000,0.040000,421000
2012-11-23,0.040000,0.040000,0.040000,0.040000,0.040000,81000
2012-11-26,0.040000,0.040000,0.040000,0.040000,0.040000,30000
2012-11-27,0.040000,0.040000,0.040000,0.040000,0.040000,40500
2012-11-28,0.040000,0.040000,0.040000,0.040000,0.040000,172000
2012-11-29,0.040000,0.040000,0.040000,0.040000,0.040000,79100
2012-11-30,0.040000,0.040000,0.040000,0.040000,0.040000,673000
2012-12-03,0.040000,0.040000,0.040000,0.040000,0.040000,3100
2012-12-04,0.040000,0.040000,0.040000,0.040000,0.040000,179000
2012-12-05,0.040000,0.050000,0.040000,0.050000,0.050000,415000
2012-12-06,0.050000,0.050000,0.050000,0.050000,0.050000,0
2012-12-07,0.040000,0.050000,0.040000,0.040000,0.040000,2222000
2012-12-10,0.040000,0.050000,0.040000,0.050000,0.050000,81500
2012-12-11,0.050000,0.050000,0.040000,0.040000,0.040000,44500
2012-12-12,0.040000,0.050000,0.040000,0.050000,0.050000,454000
2012-12-13,0.050000,0.050000,0.040000,0.040000,0.040000,89600
2012-12-14,0.040000,0.040000,0.040000,0.040000,0.040000,15000
2012-12-17,0.050000,0.050000,0.050000,0.050000,0.050000,39100
2012-12-18,0.040000,0.040000,0.040000,0.040000,0.040000,152500
2012-12-19,0.040000,0.040000,0.040000,0.040000,0.040000,320000
